id,countryCode,establishmentMeans,invasiveness,pathway,taxonID,scientificName
1400,BRA,Cryptogenic,Unspecified,TransportationOfHabitatMaterial,1400.0,"Philornis downsi Dodge & Aitken, 1968"
1400,BRA,Cryptogenic,Unspecified,ContainerBulk,1400.0,"Philornis downsi Dodge & Aitken, 1968"
1401,GBR,Native,NotInvasive,,1401.0,"Anser anser  (Linnaeus, 1758)"
1401,IND,Native,NotInvasive,,1401.0,"Anser anser  (Linnaeus, 1758)"
1404,GBR,Alien,Invasive,ContaminantNurseryMaterial,1404.0,"Anoplophora chinensis (Forster, 1771)"
1404,GBR,Alien,Invasive,TimberTrade,1404.0,"Anoplophora chinensis (Forster, 1771)"
1404,GBR,Alien,Invasive,TransportationOfHabitatMaterial,1404.0,"Anoplophora chinensis (Forster, 1771)"
1404,GBR,Alien,Invasive,ContainerBulk,1404.0,"Anoplophora chinensis (Forster, 1771)"
1404,GBR,Alien,Invasive,OrganicPackingMaterial,1404.0,"Anoplophora chinensis (Forster, 1771)"
1416,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1416.0,Berberis buxifolia Lam.
1417,BRA,Native,NotInvasive,ContaminantOnPlants,1417.0,Spermacoce verticillata L.
1419,GBR,Native,NotInvasive,LandscapeFloraFaunaImprovement,1419.0,Poa pratensis  L.
1419,GBR,Native,NotInvasive,SeedContaminant,1419.0,Poa pratensis  L.
1419,IND,Native,NotInvasive,LandscapeFloraFaunaImprovement,1419.0,Poa pratensis  L.
1419,IND,Native,NotInvasive,SeedContaminant,1419.0,Poa pratensis  L.
1420,GBR,Native,NotInvasive,,1420.0,Rumex obtusifolius  L.
1423,IND,Native,NotInvasive,,1423.0,Paspalum scrobiculatum L.
1424,GBR,Alien,Invasive,,1424.0,Phormium tenax  J.R. & G. Forst.
1426,BRA,Native,NotInvasive,Agriculture,1426.0,Opuntia monacantha  (Willd.) Haw.
1427,GBR,Alien,Invasive,HuntingInTheWild,1427.0,"Branta canadensis (Linnaeus, 1758)"
1427,GBR,Alien,Invasive,OrnamentalPurpose,1427.0,"Branta canadensis (Linnaeus, 1758)"
1427,GBR,Alien,Unspecified,HuntingInTheWild,1427.0,"Branta canadensis (Linnaeus, 1758)"
1427,GBR,Alien,Unspecified,OrnamentalPurpose,1427.0,"Branta canadensis (Linnaeus, 1758)"
1431,BRA,Native,NotInvasive,Agriculture,1431.0,Bidens pilosa L.
1431,BRA,Native,NotInvasive,HitchhikersOnShipBoat,1431.0,Bidens pilosa L.
1431,GBR,Alien,Unspecified,Agriculture,1431.0,Bidens pilosa L.
1431,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1431.0,Bidens pilosa L.
1432,BRA,Alien,Unspecified,,1432.0,"Charybdis hellerii (A. Milne-Edwards, 1867)"
1432,IND,Native,NotInvasive,,1432.0,"Charybdis hellerii (A. Milne-Edwards, 1867)"
1439,BRA,Native,NotInvasive,BotanicalGardenZooAquaria,1439.0,"Boa constrictor imperator  Daudin, 1803"
1439,BRA,Native,NotInvasive,PetAquariumSpecies,1439.0,"Boa constrictor imperator  Daudin, 1803"
1440,GBR,Native,NotInvasive,,1440.0,Camelina sativa  (L.) Crantz
1441,GBR,Alien,Unspecified,ParasitesOnPlants,1441.0,"Ips typographus (DeGreer, 1775)"
1442,GBR,Native,NotInvasive,ParasitesOnPlants,1442.0,Hylastes ater (Paykull)
1445,BRA,Native,NotInvasive,,1445.0,Austroeupatorium inulifolium (Kunth) R. M. King & H. Rob
1448,BRA,Alien,Invasive,Agriculture,1448.0,Cyperus rotundus L.
1448,BRA,Alien,Invasive,FoodContaminant,1448.0,Cyperus rotundus L.
1448,BRA,Alien,Invasive,SeedContaminant,1448.0,Cyperus rotundus L.
1448,BRA,Alien,Invasive,TransportationOfHabitatMaterial,1448.0,Cyperus rotundus L.
1448,BRA,Alien,Invasive,ShipBoatBallastWater,1448.0,Cyperus rotundus L.
1448,IND,Alien,Invasive,Agriculture,1448.0,Cyperus rotundus L.
1448,IND,Alien,Invasive,FoodContaminant,1448.0,Cyperus rotundus L.
1448,IND,Alien,Invasive,SeedContaminant,1448.0,Cyperus rotundus L.
1448,IND,Alien,Invasive,TransportationOfHabitatMaterial,1448.0,Cyperus rotundus L.
1448,IND,Alien,Invasive,ShipBoatBallastWater,1448.0,Cyperus rotundus L.
1449,BRA,Native,NotInvasive,,1449.0,Juncus tenuis  Willd.
1450,BRA,Alien,Invasive,TransportationOfHabitatMaterial,1450.0,Sonchus asper  (L.) Hill
1450,GBR,Alien,Unspecified,TransportationOfHabitatMaterial,1450.0,Sonchus asper  (L.) Hill
1451,BRA,Alien,Invasive,TransportationOfHabitatMaterial,1451.0,Sonchus oleraceus  L.
1451,GBR,Alien,Unspecified,TransportationOfHabitatMaterial,1451.0,Sonchus oleraceus  L.
1453,BRA,Native,NotInvasive,,1453.0,Nicotiana glauca  Graham
1453,GBR,Alien,Invasive,,1453.0,Nicotiana glauca  Graham
1458,GBR,Alien,Invasive,ContaminantOnAnimals,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Invasive,TransportationOfHabitatMaterial,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Invasive,ContainerBulk,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Invasive,MachineryEquipment,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Invasive,Vehicles,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Unspecified,ContaminantOnAnimals,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Unspecified,TransportationOfHabitatMaterial,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Unspecified,ContainerBulk,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Unspecified,MachineryEquipment,1458.0,Senecio inaequidens DC. (1837)
1458,GBR,Alien,Unspecified,Vehicles,1458.0,Senecio inaequidens DC. (1837)
1461,GBR,Alien,Unspecified,,1461.0,Physalis peruviana L.
1461,IND,Alien,Invasive,,1461.0,Physalis peruviana L.
1462,IND,Alien,Invasive,HitchhikersOnShipBoat,1462.0,"Orthezia insignis Browne, 1887"
1462,IND,Alien,Invasive,ContaminantNurseryMaterial,1462.0,"Orthezia insignis Browne, 1887"
1462,IND,Alien,Invasive,ContaminantOnPlants,1462.0,"Orthezia insignis Browne, 1887"
1493,IND,Alien,Invasive,,1493.0,Ageratum conyzoides L.
1493,IND,Alien,Unspecified,,1493.0,Ageratum conyzoides L.
1495,BRA,Native,NotInvasive,ParasitesOnPlants,1495.0,Candidatus Liberibacter americanus
1496,IND,Native,NotInvasive,,1496.0,Candidatus Liberibacter asiaticus
1497,BRA,Alien,Invasive,,1497.0,"Diaphorina citri  Kuwayama, 1908"
1497,IND,Native,NotInvasive,,1497.0,"Diaphorina citri  Kuwayama, 1908"
1517,GBR,Alien,Invasive,HitchhikersOnShipBoat,1517.0,Crassula helmsii A. Berger
1517,GBR,Alien,Invasive,TransportationOfHabitatMaterial,1517.0,Crassula helmsii A. Berger
1517,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1517.0,Crassula helmsii A. Berger
1517,GBR,Alien,Unspecified,TransportationOfHabitatMaterial,1517.0,Crassula helmsii A. Berger
1518,GBR,Native,NotInvasive,ErosionControlDuneStabilization,1518.0,Ammophila arenaria (L.) Link
1518,GBR,Native,NotInvasive,HitchhikersOnShipBoat,1518.0,Ammophila arenaria (L.) Link
1532,IND,Alien,Unspecified,ErosionControlDuneStabilization,1532.0,Scaevola sericea  Vahl
1532,IND,Alien,Unspecified,LandscapeFloraFaunaImprovement,1532.0,Scaevola sericea  Vahl
1532,IND,Alien,Unspecified,HitchhikersOnShipBoat,1532.0,Scaevola sericea  Vahl
1536,IND,Native,NotInvasive,,1536.0,Xyleborus glabratus Eichhoff
1537,IND,Native,NotInvasive,PetAquariumSpecies,1537.0,"Misgurnus anguillicaudatus (Cantor, 1842)"
1537,IND,Native,NotInvasive,ContaminatedBait,1537.0,"Misgurnus anguillicaudatus (Cantor, 1842)"
1538,BRA,Native,NotInvasive,BiologicalControl,1538.0,"Puccinia psidii  (Winter, 1884)"
1538,BRA,Native,NotInvasive,ParasitesOnPlants,1538.0,"Puccinia psidii  (Winter, 1884)"
1540,GBR,Alien,Invasive,PetAquariumSpecies,1540.0,"Psittacula krameri (Scopoli, 1769)"
1540,IND,Native,NotInvasive,PetAquariumSpecies,1540.0,"Psittacula krameri (Scopoli, 1769)"
1549,IND,Native,NotInvasive,OrganicPackingMaterial,1549.0,"Raffaelea lauricola T.C. Harr., Fraedrich & Aghayeva 2008"
1553,BRA,Unspecified,Unspecified,,1553.0,Nylanderia (=Paratrechina) pubens (Forel)
1557,IND,Native,NotInvasive,,1557.0,Oplismenus undulatifolius (Ard.) Roem. & Schult.
1559,BRA,Alien,Invasive,Agriculture,1559.0,Morus alba  L.
1560,IND,Native,NotInvasive,PetAquariumSpecies,1560.0,Najas minor  All.
1560,IND,Native,NotInvasive,ShipBoatHullFouling,1560.0,Najas minor  All.
1560,IND,Native,NotInvasive,Vehicles,1560.0,Najas minor  All.
1561,BRA,Native,NotInvasive,AquacultureMariculture,1561.0,Pterygoplichthys spp.
1561,BRA,Native,NotInvasive,PetAquariumSpecies,1561.0,Pterygoplichthys spp.
1561,BRA,Native,NotInvasive,LiveFoodAndLiveBaits,1561.0,Pterygoplichthys spp.
1561,IND,Alien,Invasive,AquacultureMariculture,1561.0,Pterygoplichthys spp.
1561,IND,Alien,Invasive,PetAquariumSpecies,1561.0,Pterygoplichthys spp.
1561,IND,Alien,Invasive,LiveFoodAndLiveBaits,1561.0,Pterygoplichthys spp.
1562,BRA,Native,NotInvasive,HitchhikersOnShipBoat,1562.0,Syngonium podophyllum Schott
1572,BRA,Alien,Unspecified,PetAquariumSpecies,1572.0,"Elaphe guttata  (Linnaeus, 1766)"
1572,BRA,Alien,Unspecified,ContaminantOnPlants,1572.0,"Elaphe guttata  (Linnaeus, 1766)"
1572,BRA,Alien,Unspecified,ContainerBulk,1572.0,"Elaphe guttata  (Linnaeus, 1766)"
1578,BRA,Native,NotInvasive,,1578.0,"Pitangus sulphuratus (Linnaeus, 1766)"
1579,GBR,Native,NotInvasive,ContaminantOnAnimals,1579.0,Cardamine flexuosa With.
1579,GBR,Native,NotInvasive,MachineryEquipment,1579.0,Cardamine flexuosa With.
1579,GBR,Native,NotInvasive,PeopleAndTheirLuggages,1579.0,Cardamine flexuosa With.
1579,IND,Alien,Unspecified,ContaminantOnAnimals,1579.0,Cardamine flexuosa With.
1579,IND,Alien,Unspecified,MachineryEquipment,1579.0,Cardamine flexuosa With.
1579,IND,Alien,Unspecified,PeopleAndTheirLuggages,1579.0,Cardamine flexuosa With.
1580,IND,Native,NotInvasive,ParasitesOnPlants,1580.0,"Maconellicoccus hirsutus (Green, 1908)"
1581,BRA,Alien,Unspecified,,1581.0,Terminalia catappa L.
1581,IND,Native,NotInvasive,,1581.0,Terminalia catappa L.
1583,IND,Native,NotInvasive,HitchhikersOnShipBoat,1583.0,Halophila stipulacea (Forssk.) Asch.
1583,IND,Native,NotInvasive,ShipBoatBallastWater,1583.0,Halophila stipulacea (Forssk.) Asch.
1583,IND,Native,NotInvasive,ShipBoatHullFouling,1583.0,Halophila stipulacea (Forssk.) Asch.
1584,IND,Native,NotInvasive,,1584.0,Bothriochloa pertusa (L.) A. Camus
1586,BRA,Unspecified,Unspecified,,1586.0,"Scyphophorus acupunctatus Gyllenhal, 1838"
1591,IND,Alien,Unspecified,,1591.0,Tecoma capensis (Thunb.) Lindl.
1598,BRA,Alien,Unspecified,,1598.0,Oxalis latifolia Kunth
1598,GBR,Alien,Unspecified,,1598.0,Oxalis latifolia Kunth
1598,IND,Alien,Unspecified,,1598.0,Oxalis latifolia Kunth
1599,GBR,Alien,Invasive,,1599.0,Oxalis pes-caprae L.
1599,IND,Alien,Unspecified,,1599.0,Oxalis pes-caprae L.
1601,GBR,Native,NotInvasive,,1601.0,Vulpia bromoides (L.) S.F. Gray
1601,IND,Alien,Unspecified,,1601.0,Vulpia bromoides (L.) S.F. Gray
1607,GBR,Native,NotInvasive,,1607.0,Trifolium dubium Sibthorp
1608,GBR,Native,NotInvasive,,1608.0,Trifolium repens L.
1609,IND,Native,NotInvasive,,1609.0,Abrus precatorius L.
1611,GBR,Alien,Unspecified,,1611.0,Acacia retinodes Schltdl.
1611,IND,Alien,Unspecified,,1611.0,Acacia retinodes Schltdl.
1616,GBR,Alien,Invasive,HuntingInTheWild,1616.0,"Alectoris chukar (J. E. Gray, 1830)"
1616,IND,Native,NotInvasive,HuntingInTheWild,1616.0,"Alectoris chukar (J. E. Gray, 1830)"
1617,IND,Native,NotInvasive,HitchhikersOnShipBoat,1617.0,Alpinia zerumbet (Pers.) Burtt & R.M. Sm.
1623,GBR,Native,NotInvasive,,1623.0,Calluna vulgaris (L.) Hull
1628,BRA,Alien,Invasive,Agriculture,1628.0,Cryptostegia madagascariensis Bojer ex Dcne.
1628,BRA,Alien,Invasive,HitchhikersOnShipBoat,1628.0,Cryptostegia madagascariensis Bojer ex Dcne.
1628,IND,Alien,Unspecified,Agriculture,1628.0,Cryptostegia madagascariensis Bojer ex Dcne.
1628,IND,Alien,Unspecified,HitchhikersOnShipBoat,1628.0,Cryptostegia madagascariensis Bojer ex Dcne.
1631,GBR,Alien,Invasive,ShipBoatHullFouling,1631.0,"Elminius modestus Darwin, 1854"
1632,GBR,Alien,Unspecified,,1632.0,"Equus caballus Linnaeus, 1758"
1633,BRA,Alien,Unspecified,,1633.0,"Estrilda astrild (Linnaeus, 1758)"
1634,BRA,Alien,Invasive,,1634.0,Ficus microcarpus L.
1634,IND,Native,NotInvasive,,1634.0,Ficus microcarpus L.
1637,BRA,Native,NotInvasive,,1637.0,Heliotropium curassavicum L.
1637,IND,Alien,Unspecified,,1637.0,Heliotropium curassavicum L.
1638,GBR,Native,NotInvasive,PetAquariumSpecies,1638.0,"Helix aspersa Muller, 1774"
1638,GBR,Native,NotInvasive,LiveFoodAndLiveBaits,1638.0,"Helix aspersa Muller, 1774"
1638,GBR,Native,NotInvasive,ContaminantNurseryMaterial,1638.0,"Helix aspersa Muller, 1774"
1638,GBR,Native,NotInvasive,TransportationOfHabitatMaterial,1638.0,"Helix aspersa Muller, 1774"
1639,BRA,Alien,Invasive,HitchhikersOnShipBoat,1639.0,"Hemidactylus mabouia Moreau de Jonns, 1818"
1640,GBR,Native,NotInvasive,LandscapeFloraFaunaImprovement,1640.0,Hieracium pilosella L.
1640,GBR,Native,NotInvasive,SeedContaminant,1640.0,Hieracium pilosella L.
1643,BRA,Alien,Unspecified,HuntingInTheWild,1643.0,"Lepus europaeus Pallas, 1778"
1643,GBR,Alien,Invasive,HuntingInTheWild,1643.0,"Lepus europaeus Pallas, 1778"
1643,GBR,Alien,Unspecified,HuntingInTheWild,1643.0,"Lepus europaeus Pallas, 1778"
1651,GBR,Alien,Invasive,LandscapeFloraFaunaImprovement,1651.0,Rhododendron ponticum L.
1651,GBR,Alien,Invasive,HitchhikersOnShipBoat,1651.0,Rhododendron ponticum L.
1652,GBR,Native,NotInvasive,ContaminantOnAnimals,1652.0,Rumex crispus L.
1652,GBR,Native,NotInvasive,TransportationOfHabitatMaterial,1652.0,Rumex crispus L.
1652,GBR,Native,NotInvasive,MachineryEquipment,1652.0,Rumex crispus L.
1652,GBR,Native,NotInvasive,PeopleAndTheirLuggages,1652.0,Rumex crispus L.
1652,GBR,Native,NotInvasive,Vehicles,1652.0,Rumex crispus L.
1653,GBR,Alien,Invasive,BotanicalGardenZooAquaria,1653.0,Senecio squalidus L.
1654,BRA,Native,NotInvasive,,1654.0,"Trididemnum solidum Van Name, 1902"
1656,IND,Alien,Invasive,AquacultureMariculture,1656.0,"Pterygoplichthys multiradiatus Hancock, 1828"
1656,IND,Alien,Invasive,PetAquariumSpecies,1656.0,"Pterygoplichthys multiradiatus Hancock, 1828"
1656,IND,Alien,Invasive,LiveFoodAndLiveBaits,1656.0,"Pterygoplichthys multiradiatus Hancock, 1828"
1657,BRA,Native,NotInvasive,AquacultureMariculture,1657.0,"Pterygoplichthys disjunctivus Weber, 1991"
1657,BRA,Native,NotInvasive,PetAquariumSpecies,1657.0,"Pterygoplichthys disjunctivus Weber, 1991"
1657,BRA,Native,NotInvasive,LiveFoodAndLiveBaits,1657.0,"Pterygoplichthys disjunctivus Weber, 1991"
1658,BRA,Native,NotInvasive,AquacultureMariculture,1658.0,"Pterygoplichthys pardalis Castelnau, 1855"
1658,BRA,Native,NotInvasive,PetAquariumSpecies,1658.0,"Pterygoplichthys pardalis Castelnau, 1855"
1658,BRA,Native,NotInvasive,LiveFoodAndLiveBaits,1658.0,"Pterygoplichthys pardalis Castelnau, 1855"
1661,IND,Native,NotInvasive,FarmedAnimals,1661.0,"Gallus gallus (Linnaeus, 1758)"
1662,BRA,Alien,Invasive,ErosionControlDuneStabilization,1662.0,Acacia longifolia (Andr.) Willd.
1662,BRA,Alien,Invasive,HitchhikersOnShipBoat,1662.0,Acacia longifolia (Andr.) Willd.
1662,IND,Alien,Unspecified,ErosionControlDuneStabilization,1662.0,Acacia longifolia (Andr.) Willd.
1662,IND,Alien,Unspecified,HitchhikersOnShipBoat,1662.0,Acacia longifolia (Andr.) Willd.
1663,BRA,Alien,Unspecified,HitchhikersOnShipBoat,1663.0,Acanthus mollis L.
1663,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1663.0,Acanthus mollis L.
1664,BRA,Alien,NotInvasive,LandscapeFloraFaunaImprovement,1664.0,Agave americana L.
1664,BRA,Alien,NotInvasive,HitchhikersOnShipBoat,1664.0,Agave americana L.
1664,IND,Alien,Unspecified,LandscapeFloraFaunaImprovement,1664.0,Agave americana L.
1664,IND,Alien,Unspecified,HitchhikersOnShipBoat,1664.0,Agave americana L.
1665,BRA,Alien,Invasive,,1665.0,Archontophoenix cunninghamiana (H.Wendl.) H.Wendl. & Drude
1666,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1666.0,Prunus campanulata Maxim.
1666,IND,Cryptogenic,Unspecified,HitchhikersOnShipBoat,1666.0,Prunus campanulata Maxim.
1667,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1667.0,Trachycarpus fortunei (Hook.) H.Wendl.
1669,GBR,Native,NotInvasive,ErosionControlDuneStabilization,1669.0,Alnus glutinosa (L.) Gaertn.
1669,GBR,Native,NotInvasive,Forestry,1669.0,Alnus glutinosa (L.) Gaertn.
1669,GBR,Native,NotInvasive,HitchhikersOnShipBoat,1669.0,Alnus glutinosa (L.) Gaertn.
1670,BRA,Native,NotInvasive,,1670.0,Gunnera manicata Linden ex Andr
1670,GBR,Alien,Unspecified,,1670.0,Gunnera manicata Linden ex Andr
1671,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1671.0,Psoralea pinnata L.
1671,GBR,Alien,Unspecified,TransportationOfHabitatMaterial,1671.0,Psoralea pinnata L.
1671,GBR,Alien,Unspecified,MachineryEquipment,1671.0,Psoralea pinnata L.
1673,BRA,Native,NotInvasive,HitchhikersOnShipBoat,1673.0,Sesbania punicea (Cav.) Benth.
1695,GBR,Alien,Invasive,ParasitesOnPlants,1695.0,"Cryptococcus fagisuga Lindinger, 1936"
1696,GBR,Alien,Unspecified,,1696.0,Cynara cardunculus L.
1697,GBR,Native,NotInvasive,HitchhikersOnShipBoat,1697.0,"Dendrodrilus rubidus Savigny, 1826"
1697,GBR,Native,NotInvasive,Vehicles,1697.0,"Dendrodrilus rubidus Savigny, 1826"
1702,IND,Native,NotInvasive,,1702.0,"Porphyrio porphyrio Linnaeus, 1758"
1703,GBR,Native,NotInvasive,,1703.0,"Sparus aurata Linnaeus, 1758"
1710,GBR,Native,NotInvasive,HitchhikersOnShipBoat,1710.0,"Dendrobaena octaedra Savigny, 1826"
1710,GBR,Native,NotInvasive,Vehicles,1710.0,"Dendrobaena octaedra Savigny, 1826"
1710,IND,Alien,Invasive,HitchhikersOnShipBoat,1710.0,"Dendrobaena octaedra Savigny, 1826"
1710,IND,Alien,Invasive,Vehicles,1710.0,"Dendrobaena octaedra Savigny, 1826"
1711,GBR,Native,NotInvasive,ContainerBulk,1711.0,"Lumbricus rubellus Hoffmeister, 1843"
1711,GBR,Native,NotInvasive,Vehicles,1711.0,"Lumbricus rubellus Hoffmeister, 1843"
1712,BRA,Native,NotInvasive,HitchhikersOnShipBoat,1712.0,"Pomacea insularum d Orbigny, 1839"
1712,BRA,Native,NotInvasive,PetAquariumSpecies,1712.0,"Pomacea insularum d Orbigny, 1839"
1724,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1724.0,Agapanthus praecox Willd.
1750,GBR,Native,NotInvasive,,1750.0,Senecio vulgaris  L.
1751,BRA,Alien,Invasive,ParasitesOnPlants,1751.0,Gonipterus scutellatus Gyllenhal 1833
1751,BRA,Alien,Invasive,TransportationOfHabitatMaterial,1751.0,Gonipterus scutellatus Gyllenhal 1833
1755,BRA,Alien,Unspecified,,1755.0,"Monomorium floricola (Jerdon, 1851)"
1755,GBR,Alien,Unspecified,,1755.0,"Monomorium floricola (Jerdon, 1851)"
1755,IND,Native,NotInvasive,,1755.0,"Monomorium floricola (Jerdon, 1851)"
1763,BRA,Native,NotInvasive,,1763.0,Salix humboldtiana Willd.
1764,GBR,Native,NotInvasive,,1764.0,"Esox lucius  Linnaeus, 1758"
1765,GBR,Native,NotInvasive,,1765.0,"Rutilus rutilus  (Linnaeus, 1758)"
1766,GBR,Native,NotInvasive,,1766.0,"Phoxinus phoxinus  (Linnaeus, 1758)"
1782,BRA,Native,NotInvasive,,1782.0,Ardisia acuminata Willd.
1784,BRA,Native,NotInvasive,,1784.0,Bacopa monnieri (L.) Pennell
1784,IND,Native,NotInvasive,,1784.0,Bacopa monnieri (L.) Pennell
1785,GBR,Native,NotInvasive,,1785.0,Bellis perennis L.
1787,IND,Alien,Unspecified,,1787.0,Launaea intybacea (Jacq.) P. Beauv.
1789,IND,Native,NotInvasive,,1789.0,"Ramphotyphlops braminus (Daudin, 1803)"
1790,IND,Native,NotInvasive,,1790.0,Epipremnum pinnatum (L.) Engl.
1792,GBR,Native,NotInvasive,,1792.0,Veronica serpyllifolia ssp. serpyllifolia
1793,GBR,Native,NotInvasive,,1793.0,Luzula campestris (L.) DC.
1794,GBR,Native,NotInvasive,,1794.0,Montia fontana L.
1808,BRA,Native,NotInvasive,,1808.0,Caulerpa webbiana Montagne
1821,GBR,Alien,Unspecified,,1821.0,Genista monspessulana (L.) L.A.S. Johnson
1835,IND,Unspecified,Unspecified,,1835.0,Bagaza Virus (BAGV)
1838,IND,Native,NotInvasive,,1838.0,Nypa fruticans Wurmb.
1854,BRA,Alien,Invasive,,1854.0,"Callithrix geoffroyi (Humboldt, 1812)"
1854,BRA,Native,NotInvasive,,1854.0,"Callithrix geoffroyi (Humboldt, 1812)"
1855,BRA,Alien,Invasive,,1855.0,"Callithrix jacchus (Linnaeus, 1758)"
1855,BRA,Native,NotInvasive,,1855.0,"Callithrix jacchus (Linnaeus, 1758)"
1859,GBR,Alien,Unspecified,,1859.0,"Cervus nippon Temminck, 1838"
1870,BRA,Alien,Invasive,,1870.0,"Callithrix penicillata (\'c9. Geoffroy Saint-Hilaire, 1812)"
1870,BRA,Alien,Unspecified,,1870.0,"Callithrix penicillata (\'c9. Geoffroy Saint-Hilaire, 1812)"
1870,BRA,Native,NotInvasive,,1870.0,"Callithrix penicillata (\'c9. Geoffroy Saint-Hilaire, 1812)"
1872,IND,Native,NotInvasive,,1872.0,"Camelus dromedarius Linnaeus, 1758"
1873,GBR,Native,NotInvasive,,1873.0,"Crocidura suaveolens (Pallas, 1811)"
1879,IND,Native,NotInvasive,,1879.0,"Viverricula indica (\'c9. Geoffroy Saint-Hilaire, 1812)"
1880,IND,Native,NotInvasive,,1880.0,"Hemitragus jemlahicus (H. Smith, 1826)"
1881,BRA,Native,NotInvasive,,1881.0,"Nasua nasua (Linnaeus, 1766)"
1889,IND,Native,NotInvasive,,1889.0,"Rusa unicolor (Kerr, 1792)"
1895,IND,Native,NotInvasive,,1895.0,Senegalia catechu (L. f.) P. Hurter & Mabb.
1900,BRA,Alien,Unspecified,,,
1900,IND,Alien,Invasive,,,
